7
13
0
20
12
12
13
0
22
6
27
6
83
13
17
47
0
17
23
13
0
7
12
22
26
0
11
0
7
47
27
47
0
0
0
34
34
2
27
47
0
0
41
3
13
50
0
47
20
20
33
50
13
7
47
17
0
0
0
0
0
0
0
65
83
65
83
83
87
0
0
0
84
65
84
80
70
87
87
0
87
65
0
87
87
65
0
87
87
65
0
71
71
75
0
119
0
87
71
0
109
80
105
80
102
80
0
102
83
0
0
83
65
120
65
0
120
65
120
83
0
