0
13
0
50
12
0
0
7
22
12
27
23
0
0
47
47
0
17
23
13
47
13
12
22
26
0
11
0
7
47
27
47
51
36
7
0
34
13
27
47
13
0
41
3
13
50
7
47
20
83
0
50
13
7
47
17
48
0
0
0
0
0
0
65
0
65
83
83
87
0
0
0
84
65
0
80
70
87
87
0
87
65
65
87
87
65
0
87
87
65
0
71
71
75
0
119
0
87
71
0
0
80
0
80
103
80
0
80
83
0
0
83
65
120
65
0
120
0
120
0
65

37
