7
13
13
20
12
12
0
7
13
12
27
6
0
13
47
47
48
17
0
13
47
13
12
0
26
7
13
0
7
47
27
0
51
36
7
47
0
13
27
1
13
0
41
3
13
83
7
0
20
83
0
0
13
7
0
17
48
0
0
0
0
0
0
65
0
65
83
83
87
80
0
0
0
65
84
0
70
87
87
0
87
65
65
87
87
65
0
87
87
65
0
71
71
75
0
119
0
87
71
0
109
65
80
80
103
80
68
102
83
0
0
83
65
120
65
0
120
65
120
83
65

32
