8
0
44
20
12
12
13
0
22
0
31
0
83
0
47
47
47
0
0
13
0
7
12
22
26
0
11
0
7
47
27
0
0
47
0
47
0
2
27
47
13
0
41
3
13
83
0
0
20
20
33
0
0
7
47
17
0
0
0
0
0
0
0
65
83
65
83
83
87
80
0
0
0
65
84
0
70
87
87
0
87
65
0
87
87
65
0
87
87
65
0
71
71
75
0
119
0
87
71
0
0
65
105
80
102
80
0
80
83
0
0
83
65
120
65
0
120
65
120
83
65

42
